status_code,response_time_ms,request_size,response_size,hour,body_len,body_special,body_sql_hits,is_error,is_login,ip_req_10s,ip_fail_10s,ip_fail_ratio_10s,ip_login_10s,ip_uniq_ep_10s,ip_distinct_users_10s,method_enc,endpoint_norm_enc,country_enc,device_enc,label,label_binary
-0.44018069715577496,-0.48324207447437934,-0.5454438183706992,-0.2545913070255707,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,4,7,2,normal,0
-0.44018069715577496,-0.5112581684961185,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,1.8873488899876638,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,5,6,2,normal,0
-0.44018069715577496,-0.46963141886807347,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,6,2,normal,0
-0.44018069715577496,-0.49874033925236266,-0.5454438183706992,-0.2549161143319797,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,3,2,normal,0
-0.44018069715577496,2.2666070972551147,1.8800496988093234,-0.2504616141297993,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,4,0,normal,0
-0.44018069715577496,-0.5070855587481998,-0.5454438183706992,-0.2563545466889338,-2.825054006929972,0.05753011510343722,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,-0.3484464441988627,0,5,3,1,normal,0
-0.44018069715577496,-0.4463840217010984,-0.5454438183706992,-0.25533372372593416,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,0.5194221805463145,0,6,9,2,normal,0
-0.44018069715577496,-0.4109168388437904,-0.5454438183706992,-0.25533372372593416,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,0.5194221805463145,0,6,8,1,normal,0
-0.44018069715577496,-0.5014227312331675,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.2006854748084959,0.5194221805463145,0,3,1,1,normal,0
-0.44018069715577496,-0.4703268538260599,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.25449939185387627,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.9841856381363128,0.5194221805463145,0,4,7,1,normal,0
-0.44018069715577496,0.08333872058228113,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.17927249998938002,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,2.7676858014641295,0.5194221805463145,1,1,8,0,normal,0
2.258261512385465,2.1846451200638564,1.8800496988093234,-0.25663295295157007,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,2.271727902622011,2.1040445083420938,-0.6306338511763576,0.07056409989121751,2.7570177517829255,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,4,2,normal,0
-0.44018069715577496,2.207296430123986,1.9855059386867158,-0.2503224109984811,-2.825054006929972,1.928048921375658,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.5554069593118613,0.07056409989121751,1.140223623301145,0.45486237621391384,-1.1498150151749544,-0.3484464441988627,1,2,6,1,normal,0
-0.44018069715577496,-0.4929781638861894,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,0.07056409989121751,0.6012922471405513,0.45486237621391384,-0.3663148518471377,-0.3484464441988627,0,4,7,2,normal,0
-0.44018069715577496,-0.4876133799245798,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,0.07056409989121751,0.33182655906025466,0.45486237621391384,0.4171853114806791,-0.3484464441988627,0,3,5,2,normal,0
-0.44018069715577496,-0.5051979495765224,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,0.07056409989121751,0.17014714621207663,0.45486237621391384,0.4171853114806791,-0.3484464441988627,0,3,1,0,normal,0
-0.44018069715577496,-0.5104633856869911,-0.5454438183706992,-0.25579773416366125,-2.825054006929972,-0.32757669795260824,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.25449939185387627,0.07056409989121751,0.062360870979957864,0.45486237621391384,1.2006854748084959,-0.3484464441988627,0,5,6,0,normal,0
-0.44018069715577496,-0.4858251186040432,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.17927249998938002,0.07056409989121751,-0.014629325614412634,0.45486237621391384,1.2006854748084959,-0.3484464441988627,0,3,3,2,normal,0
-0.44018069715577496,-0.47946685613102435,-0.5454438183706992,-0.25514811955084327,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.10404560812488375,0.07056409989121751,-0.07237197306019048,0.45486237621391384,1.9841856381363128,0.5194221805463145,0,6,7,1,normal,0
-0.44018069715577496,-0.45820641598686773,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.028818716260387497,0.07056409989121751,-0.1172829210735733,0.45486237621391384,1.9841856381363128,0.5194221805463145,0,3,9,2,normal,0
-0.44018069715577496,-0.46416728705532295,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,3,8,1,normal,0
-0.44018069715577496,-0.5035090361071267,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,3,8,1,normal,0
-0.44018069715577496,-0.5104633856869911,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,5,4,1,normal,0
-0.44018069715577496,-0.443204890464589,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,0.4171853114806791,-0.3484464441988627,0,4,9,0,normal,0
-0.44018069715577496,2.1635833756219816,1.8800496988093234,-0.2504616141297993,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,6,1,normal,0
-0.44018069715577496,-0.49804490429437626,-0.5454438183706992,-0.25533372372593416,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,0.5194221805463145,0,6,2,2,normal,0
-0.44018069715577496,-0.47718185555478326,-0.5454438183706992,-0.25533372372593416,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,0.5194221805463145,0,6,5,0,normal,0
-0.44018069715577496,-0.5223851278239015,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,0.5194221805463145,0,3,5,0,normal,0
-0.44018069715577496,-0.48850751058484804,-0.5454438183706992,-0.25579773416366125,-2.825054006929972,-0.32757669795260824,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.2006854748084959,0.5194221805463145,0,5,7,2,normal,0
-0.44018069715577496,-0.2218578781226217,-0.5454438183706992,3.5120134212244065,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.25449939185387627,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.9841856381363128,0.5194221805463145,0,0,1,2,normal,0
-0.44018069715577496,2.2160390410243873,1.8800496988093234,-0.2504616141297993,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,5,0,normal,0
-0.44018069715577496,-0.4853283793483386,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,-0.3484464441988627,0,3,0,1,normal,0
-0.44018069715577496,-0.4857257707529023,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,-0.3484464441988627,0,3,0,0,normal,0
-0.44018069715577496,-0.20467069987524275,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,1,1,1,2,normal,0
-0.44018069715577496,-0.20894265747430227,-0.5454438183706992,3.5144262755005875,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.2006854748084959,-0.3484464441988627,0,0,9,0,normal,0
-0.44018069715577496,-0.1245963318556621,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.25449939185387627,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.2006854748084959,-0.3484464441988627,1,1,7,1,normal,0
-0.44018069715577496,-0.49814425214551716,-0.5454438183706992,-0.25533372372593416,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.17927249998938002,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.9841856381363128,0.5194221805463145,0,6,9,0,normal,0
-0.44018069715577496,-0.3450492135373611,-0.5454438183706992,-0.25533372372593416,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.10404560812488375,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,1.9841856381363128,0.5194221805463145,0,6,3,0,normal,0
-0.44018069715577496,-0.5200007793965193,-0.5454438183706992,-0.25607614042629756,-2.825054006929972,-0.16253092092858876,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.028818716260387497,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,2.7676858014641295,0.5194221805463145,0,5,0,2,normal,0
-0.44018069715577496,2.0266820367497957,1.8800496988093234,-0.2504616141297993,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,6,1,normal,0
-0.44018069715577496,-0.3128605097677034,-0.5454438183706992,3.5168391297767685,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,-0.3484464441988627,0,0,4,1,normal,0
-0.44018069715577496,-0.503310340404845,-0.5454438183706992,-0.2545913070255707,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,0,4,7,1,normal,0
-0.44018069715577496,-0.23268679389698188,-0.5454438183706992,3.5168391297767685,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,0,0,7,1,normal,0
-0.44018069715577496,-0.43724401939613383,-0.5454438183706992,-0.2559833383387521,-2.825054006929972,-0.10751566192058226,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,5,2,2,normal,0
-0.44018069715577496,-0.506886863045918,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,1.8873488899876638,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,5,5,0,normal,0
-0.44018069715577496,-0.39452444340553877,-0.5454438183706992,-0.2545913070255707,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,5,0,normal,0
-0.44018069715577496,-0.5050986017253815,-0.5454438183706992,-0.25644734877647923,-2.825054006929972,-0.052500402912575767,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,5,0,0,normal,0
-0.44018069715577496,-0.49287881603504846,-0.5454438183706992,-0.2545913070255707,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,3,1,normal,0
-0.44018069715577496,-0.5085757765153137,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.25449939185387627,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,8,1,normal,0
-0.44018069715577496,-0.4953625123135714,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,1.8873488899876638,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,5,8,1,normal,0
-0.44018069715577496,-0.43575380162902005,-0.5454438183706992,-0.2549161143319797,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,9,1,normal,0
-0.44018069715577496,-0.5042044710651132,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,1,0,normal,0
-0.44018069715577496,2.1263279314441372,1.8800496988093234,-0.2504616141297993,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,1,1,normal,0
-0.44018069715577496,0.07698045810926231,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,-0.3484464441988627,1,1,8,1,normal,0
-0.44018069715577496,-0.26040484436529826,-0.5454438183706992,3.51925198405295,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,0,0,8,0,normal,0
-0.44018069715577496,-0.2518609291671792,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,1,1,6,0,normal,0
-0.44018069715577496,2.112021840879845,1.9855059386867158,-0.2503224109984811,-2.825054006929972,1.928048921375658,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,0,2,normal,0
-0.44018069715577496,-0.4866199014131706,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,-0.3663148518471377,-0.3484464441988627,0,3,5,2,normal,0
